file,kappa_mean,kappa_median,exact_mean_%,adjacent_mean_%,mae_dim_mean,rho_total,mae_total,n_dimensions_evaluated
llm_results/full_active.csv,0.15853865148925783,0.092956877266065,51.58210583742497,97.32678668848884,0.510911074740862,0.4712157181233856,18.807692307692307,46
llm_results/full_baseline.csv,0.14170634447780406,0.09900147013871702,50.736497545008184,96.99945444626299,0.5226404800872886,0.45957948638856894,19.487179487179485,46
llm_results/full_cot.csv,0.12089920365474593,0.08679915360152451,51.118385160938345,97.32678668848882,0.5155482815057283,0.5644131511810687,19.205128205128204,46
llm_results/full_critique.csv,0.13523219261660838,0.10964373464373456,50.16366612111292,97.51773049645391,0.5231860338243316,0.5199165579850912,19.71794871794872,46
llm_results/full_decomposed.csv,0.11278605506626944,0.07131642111458708,49.83633387888706,96.80851063829788,0.5335515548281506,0.4874228956048605,20.076923076923077,46
llm_results/full_deliberative.csv,0.14006077298822825,0.09697527079501322,51.36388434260775,96.99945444626294,0.5163666121112929,0.5243465412610422,19.192307692307693,46
llm_results/full_few.csv,0.09834293366659363,0.0680878864259768,53.218767048554305,97.43589743589745,0.49345335515548283,0.5175220633265586,16.987179487179485,46
llm_results/full_react.csv,0.1380094389562691,0.10980508942062461,49.672667757774136,96.9721767594108,0.5335515548281505,0.5506565546542087,20.256410256410255,46
llm_results/full_sc.csv,0.12170425050714066,0.08936877076411964,48.82705946535733,96.83578832515002,0.5433715220949265,0.503532156436111,20.23076923076923,46
llm_results/full_zero.csv,0.10815014974016383,0.07501728257970391,64.10256410256412,96.91762138570647,0.389798145117294,0.514144443540118,7.346153846153846,46
llm_results/sections_active.csv,0.11311679112410601,0.07085704018686007,51.963993453355144,94.46262956901255,0.5357337697763229,0.49834944596848413,20.512820512820515,46
llm_results/sections_baseline.csv,0.1020141170916384,0.05456228400743285,50.95471903982541,94.6535733769776,0.5439170758319694,0.5152853848234477,21.128205128205128,46
llm_results/sections_cot.csv,0.10458488059637967,0.06148339060710195,51.16656393252138,93.69779157013198,0.5513564449734664,0.4586285049517359,21.294871794871796,46
llm_results/sections_critique.csv,0.10701472952530552,0.07000447882559119,50.429357876166385,94.76197561303947,0.5480866651079418,0.4786021074772406,21.294871794871796,46
llm_results/sections_decomposed.csv,0.09449121453647302,0.072933255105747,50.86296682041363,94.51683068704344,0.5462020249254292,0.4928699508153627,20.82051282051282,46
llm_results/sections_deliberative.csv,0.10418198214155769,0.07599122901614003,50.27277686852155,94.16257501363884,0.5556464811783961,0.5023830390978768,21.67948717948718,46
llm_results/sections_few.csv,0.11066890701715806,0.07145423200624118,53.00054555373705,93.69885433715221,0.5330060010911075,0.49294774766883953,20.256410256410255,46
llm_results/sections_react.csv,0.11177778483457923,0.07730845672732756,50.572831423895245,94.08074195308238,0.5534642662302236,0.42825303034888806,21.44871794871795,46
llm_results/sections_sc.csv,0.09367436371281372,0.061197870120585085,50.32733224222586,94.29896344789962,0.5537370430987452,0.46303425500679796,21.41025641025641,46
llm_results/sections_zero.csv,0.10413878927835836,0.07903869512406742,57.992362247681385,96.20840152755045,0.4579923622476815,0.41444577687833617,13.423076923076923,46
